timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1618124418096,5453,HTTP Request-1,200,OK,Thread Group 1-36,text,true,,163259,126,5,5,https://searchcode.com/?q=test,1710,0,981
1618124417235,6569,HTTP Request,200,OK,Thread Group 1-24,text,true,,163667,252,4,4,https://searchcode.com/?q=test,580,0,295
1618124417235,580,HTTP Request-0,301,Moved Permanently,Thread Group 1-24,text,true,,408,126,4,4,http://searchcode.com/?q=test,580,0,295
1618124417815,5989,HTTP Request-1,200,OK,Thread Group 1-24,text,true,,163259,126,4,4,https://searchcode.com/?q=test,1570,0,939
1618124417675,6262,HTTP Request,200,OK,Thread Group 1-46,text,true,,163667,252,3,3,https://searchcode.com/?q=test,576,0,282
1618124417675,576,HTTP Request-0,301,Moved Permanently,Thread Group 1-46,text,true,,408,126,3,3,http://searchcode.com/?q=test,576,0,282
1618124418252,5685,HTTP Request-1,200,OK,Thread Group 1-46,text,true,,163259,126,3,3,https://searchcode.com/?q=test,1668,0,861
1618124417355,6591,HTTP Request,200,OK,Thread Group 1-30,text,true,,163667,252,2,2,https://searchcode.com/?q=test,695,0,326
1618124417355,695,HTTP Request-0,301,Moved Permanently,Thread Group 1-30,text,true,,408,126,2,2,http://searchcode.com/?q=test,695,0,326
1618124418050,5896,HTTP Request-1,200,OK,Thread Group 1-30,text,true,,163259,126,2,2,https://searchcode.com/?q=test,1619,0,982
1618124417535,6745,HTTP Request,200,OK,Thread Group 1-39,text,true,,163667,252,1,1,https://searchcode.com/?q=test,575,0,283
1618124417535,575,HTTP Request-0,301,Moved Permanently,Thread Group 1-39,text,true,,408,126,1,1,http://searchcode.com/?q=test,575,0,283
1618124418110,6170,HTTP Request-1,200,OK,Thread Group 1-39,text,true,,163259,126,1,1,https://searchcode.com/?q=test,1907,0,982
