timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1618124480006,5237,HTTP Request,200,OK,Thread Group 1-1,text,true,,163667,252,10,10,https://searchcode.com/?q=test,688,0,343
1618124480006,688,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,408,126,10,10,http://searchcode.com/?q=test,688,0,343
1618124480694,4549,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,163259,126,10,10,https://searchcode.com/?q=test,1773,0,1039
1618124480111,5461,HTTP Request,200,OK,Thread Group 1-2,text,true,,163667,252,9,9,https://searchcode.com/?q=test,668,0,332
1618124480111,668,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,408,126,9,9,http://searchcode.com/?q=test,668,0,332
1618124480780,4792,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,163259,126,9,9,https://searchcode.com/?q=test,1687,0,976
1618124480314,5307,HTTP Request,200,OK,Thread Group 1-4,text,true,,163667,252,8,8,https://searchcode.com/?q=test,733,0,363
1618124480314,733,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,408,126,8,8,http://searchcode.com/?q=test,733,0,363
1618124481047,4574,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,163259,126,8,8,https://searchcode.com/?q=test,1835,0,1060
1618124480408,5555,HTTP Request,200,OK,Thread Group 1-5,text,true,,163667,252,7,7,https://searchcode.com/?q=test,692,0,349
1618124480408,692,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,408,126,7,7,http://searchcode.com/?q=test,692,0,349
1618124481100,4863,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,163259,126,7,7,https://searchcode.com/?q=test,1804,0,1075
1618124480610,5353,HTTP Request,200,OK,Thread Group 1-7,text,true,,163667,252,7,7,https://searchcode.com/?q=test,710,0,357
1618124480610,710,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,408,126,7,7,http://searchcode.com/?q=test,710,0,357
1618124481320,4643,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,163259,126,7,7,https://searchcode.com/?q=test,1967,0,1147
1618124480805,5178,HTTP Request,200,OK,Thread Group 1-9,text,true,,163667,252,5,5,https://searchcode.com/?q=test,672,0,340
1618124480805,672,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,408,126,5,5,http://searchcode.com/?q=test,672,0,340
1618124481477,4506,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,163259,126,5,5,https://searchcode.com/?q=test,1821,0,1061
1618124480220,5768,HTTP Request,200,OK,Thread Group 1-3,text,true,,163667,252,4,4,https://searchcode.com/?q=test,660,0,332
1618124480220,660,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,408,126,4,4,http://searchcode.com/?q=test,660,0,332
1618124480880,5108,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,163259,126,4,4,https://searchcode.com/?q=test,1996,0,1175
1618124480705,5290,HTTP Request,200,OK,Thread Group 1-8,text,true,,163667,252,3,3,https://searchcode.com/?q=test,678,0,342
1618124480705,678,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,408,126,3,3,http://searchcode.com/?q=test,678,0,342
1618124481384,4611,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,163259,126,3,3,https://searchcode.com/?q=test,1909,0,1087
1618124480905,5375,HTTP Request,200,OK,Thread Group 1-10,text,true,,163667,252,2,2,https://searchcode.com/?q=test,742,0,348
1618124480905,742,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,408,126,2,2,http://searchcode.com/?q=test,742,0,348
1618124481648,4632,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,163259,126,2,2,https://searchcode.com/?q=test,2058,0,1228
1618124480516,5774,HTTP Request,200,OK,Thread Group 1-6,text,true,,163667,252,1,1,https://searchcode.com/?q=test,731,0,366
1618124480516,731,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,408,126,1,1,http://searchcode.com/?q=test,731,0,366
1618124481247,5043,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,163259,126,1,1,https://searchcode.com/?q=test,2051,0,1220
