timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1618125494756,8764,HTTP Request,200,OK,Thread Group 1-132,text,true,,163667,252,500,500,https://searchcode.com/?q=test,608,0,296
1618125494756,608,HTTP Request-0,301,Moved Permanently,Thread Group 1-132,text,true,,408,126,500,500,http://searchcode.com/?q=test,608,0,296
1618125495364,8156,HTTP Request-1,200,OK,Thread Group 1-132,text,true,,163259,126,500,500,https://searchcode.com/?q=test,2238,0,1668
1618125495016,10398,HTTP Request,200,OK,Thread Group 1-262,text,true,,163667,252,499,499,https://searchcode.com/?q=test,528,0,269
1618125495016,528,HTTP Request-0,301,Moved Permanently,Thread Group 1-262,text,true,,408,126,499,499,http://searchcode.com/?q=test,528,0,269
1618125495544,9870,HTTP Request-1,200,OK,Thread Group 1-262,text,true,,163259,126,499,499,https://searchcode.com/?q=test,1903,0,931
1618125494503,11342,HTTP Request,200,OK,Thread Group 1-5,text,true,,163667,252,498,498,https://searchcode.com/?q=test,564,0,283
1618125494503,564,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,408,126,498,498,http://searchcode.com/?q=test,564,0,283
1618125495068,10777,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,163259,126,498,498,https://searchcode.com/?q=test,1619,0,975
1618125495196,11330,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: searchcode.com:443 failed to respond,Thread Group 1-352,text,false,,2989,126,497,497,https://searchcode.com/?q=test,574,0,286
1618125495196,574,HTTP Request-0,301,Moved Permanently,Thread Group 1-352,text,true,,408,126,497,497,http://searchcode.com/?q=test,574,0,286
1618125495770,10756,HTTP Request-1,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: searchcode.com:443 failed to respond,Thread Group 1-352,text,false,,2581,0,497,497,https://searchcode.com/?q=test,0,0,10753
1618125495377,11228,HTTP Request,200,OK,Thread Group 1-442,text,true,,163667,252,496,496,https://searchcode.com/?q=test,534,0,259
1618125495377,534,HTTP Request-0,301,Moved Permanently,Thread Group 1-442,text,true,,408,126,496,496,http://searchcode.com/?q=test,534,0,259
1618125495911,10694,HTTP Request-1,200,OK,Thread Group 1-442,text,true,,163259,126,496,496,https://searchcode.com/?q=test,1464,0,879
1618125495382,11242,HTTP Request,200,OK,Thread Group 1-445,text,true,,163667,252,495,495,https://searchcode.com/?q=test,541,0,263
1618125495382,541,HTTP Request-0,301,Moved Permanently,Thread Group 1-445,text,true,,408,126,495,495,http://searchcode.com/?q=test,541,0,263
1618125495923,10701,HTTP Request-1,200,OK,Thread Group 1-445,text,true,,163259,126,495,495,https://searchcode.com/?q=test,1970,0,841
1618125494571,12216,HTTP Request,200,OK,Thread Group 1-39,text,true,,163667,252,494,494,https://searchcode.com/?q=test,575,0,283
1618125494571,575,HTTP Request-0,301,Moved Permanently,Thread Group 1-39,text,true,,408,126,494,494,http://searchcode.com/?q=test,575,0,283
1618125495146,11641,HTTP Request-1,200,OK,Thread Group 1-39,text,true,,163259,126,494,494,https://searchcode.com/?q=test,2812,0,897
1618125494779,12275,HTTP Request,200,OK,Thread Group 1-144,text,true,,163667,252,493,493,https://searchcode.com/?q=test,585,0,288
1618125494779,585,HTTP Request-0,301,Moved Permanently,Thread Group 1-144,text,true,,408,126,493,493,http://searchcode.com/?q=test,585,0,288
1618125495364,11690,HTTP Request-1,200,OK,Thread Group 1-144,text,true,,163259,126,493,493,https://searchcode.com/?q=test,3999,0,921
1618125495004,12129,HTTP Request,200,OK,Thread Group 1-256,text,true,,163667,252,492,492,https://searchcode.com/?q=test,622,0,304
1618125495004,622,HTTP Request-0,301,Moved Permanently,Thread Group 1-256,text,true,,408,126,492,492,http://searchcode.com/?q=test,622,0,304
1618125495627,11506,HTTP Request-1,200,OK,Thread Group 1-256,text,true,,163259,126,492,492,https://searchcode.com/?q=test,2529,0,1880
1618125495123,12212,HTTP Request,200,OK,Thread Group 1-316,text,true,,163667,252,491,491,https://searchcode.com/?q=test,566,0,278
1618125495123,566,HTTP Request-0,301,Moved Permanently,Thread Group 1-316,text,true,,408,126,491,491,http://searchcode.com/?q=test,566,0,278
1618125495689,11646,HTTP Request-1,200,OK,Thread Group 1-316,text,true,,163259,126,491,491,https://searchcode.com/?q=test,4251,0,1710
1618125494684,13146,HTTP Request,200,OK,Thread Group 1-96,text,true,,163667,252,490,490,https://searchcode.com/?q=test,606,0,297
1618125494684,606,HTTP Request-0,301,Moved Permanently,Thread Group 1-96,text,true,,408,126,490,490,http://searchcode.com/?q=test,606,0,297
1618125495290,12540,HTTP Request-1,200,OK,Thread Group 1-96,text,true,,163259,126,490,490,https://searchcode.com/?q=test,4369,0,1013
1618125494917,12951,HTTP Request,200,OK,Thread Group 1-213,text,true,,163667,252,489,489,https://searchcode.com/?q=test,603,0,302
1618125494917,603,HTTP Request-0,301,Moved Permanently,Thread Group 1-213,text,true,,408,126,489,489,http://searchcode.com/?q=test,603,0,302
1618125495520,12348,HTTP Request-1,200,OK,Thread Group 1-213,text,true,,163259,126,489,489,https://searchcode.com/?q=test,1500,0,885
1618125494869,13862,HTTP Request,200,OK,Thread Group 1-189,text,true,,163667,252,488,488,https://searchcode.com/?q=test,534,0,268
1618125494869,534,HTTP Request-0,301,Moved Permanently,Thread Group 1-189,text,true,,408,126,488,488,http://searchcode.com/?q=test,534,0,268
1618125495403,13328,HTTP Request-1,200,OK,Thread Group 1-189,text,true,,163259,126,488,488,https://searchcode.com/?q=test,4979,0,1657
1618125494530,14256,HTTP Request,200,OK,Thread Group 1-19,text,true,,163667,252,487,487,https://searchcode.com/?q=test,585,0,295
1618125494530,585,HTTP Request-0,301,Moved Permanently,Thread Group 1-19,text,true,,408,126,487,487,http://searchcode.com/?q=test,585,0,295
1618125495115,13671,HTTP Request-1,200,OK,Thread Group 1-19,text,true,,163259,126,487,487,https://searchcode.com/?q=test,4960,0,928
1618125495135,13658,HTTP Request,200,OK,Thread Group 1-322,text,true,,163667,252,486,486,https://searchcode.com/?q=test,522,0,266
1618125495135,522,HTTP Request-0,301,Moved Permanently,Thread Group 1-322,text,true,,408,126,486,486,http://searchcode.com/?q=test,522,0,266
1618125495657,13136,HTTP Request-1,200,OK,Thread Group 1-322,text,true,,163259,126,486,486,https://searchcode.com/?q=test,6526,0,981
1618125495355,13483,HTTP Request,200,OK,Thread Group 1-431,text,true,,163667,252,485,485,https://searchcode.com/?q=test,642,0,302
1618125495355,642,HTTP Request-0,301,Moved Permanently,Thread Group 1-431,text,true,,408,126,485,485,http://searchcode.com/?q=test,642,0,302
1618125495998,12840,HTTP Request-1,200,OK,Thread Group 1-431,text,true,,163259,126,485,485,https://searchcode.com/?q=test,8836,0,921
1618125494610,14596,HTTP Request,200,OK,Thread Group 1-59,text,true,,163667,252,484,484,https://searchcode.com/?q=test,505,0,252
1618125494610,505,HTTP Request-0,301,Moved Permanently,Thread Group 1-59,text,true,,408,126,484,484,http://searchcode.com/?q=test,505,0,252
1618125495115,14091,HTTP Request-1,200,OK,Thread Group 1-59,text,true,,163259,126,484,484,https://searchcode.com/?q=test,2508,0,807
1618125495141,14065,HTTP Request,200,OK,Thread Group 1-325,text,true,,163667,252,484,484,https://searchcode.com/?q=test,540,0,263
1618125495141,540,HTTP Request-0,301,Moved Permanently,Thread Group 1-325,text,true,,408,126,484,484,http://searchcode.com/?q=test,540,0,263
1618125495681,13525,HTTP Request-1,200,OK,Thread Group 1-325,text,true,,163259,126,484,484,https://searchcode.com/?q=test,1491,0,868
1618125495338,14007,HTTP Request,200,OK,Thread Group 1-423,text,true,,163667,252,482,482,https://searchcode.com/?q=test,598,0,293
1618125495338,598,HTTP Request-0,301,Moved Permanently,Thread Group 1-423,text,true,,408,126,482,482,http://searchcode.com/?q=test,598,0,293
1618125495937,13408,HTTP Request-1,200,OK,Thread Group 1-423,text,true,,163259,126,482,482,https://searchcode.com/?q=test,1415,0,857
1618125495438,14872,HTTP Request,200,OK,Thread Group 1-473,text,true,,163667,252,481,481,https://searchcode.com/?q=test,603,0,301
1618125495438,603,HTTP Request-0,301,Moved Permanently,Thread Group 1-473,text,true,,408,126,481,481,http://searchcode.com/?q=test,603,0,301
1618125496056,14254,HTTP Request-1,200,OK,Thread Group 1-473,text,true,,163259,126,481,481,https://searchcode.com/?q=test,3275,0,2406
1618125495470,14898,HTTP Request,200,OK,Thread Group 1-489,text,true,,163667,252,480,480,https://searchcode.com/?q=test,586,0,289
1618125495470,586,HTTP Request-0,301,Moved Permanently,Thread Group 1-489,text,true,,408,126,480,480,http://searchcode.com/?q=test,586,0,289
1618125496056,14312,HTTP Request-1,200,OK,Thread Group 1-489,text,true,,163259,126,480,480,https://searchcode.com/?q=test,4808,0,2428
1618125494837,15570,HTTP Request,200,OK,Thread Group 1-173,text,true,,163667,252,479,479,https://searchcode.com/?q=test,543,0,267
1618125494837,543,HTTP Request-0,301,Moved Permanently,Thread Group 1-173,text,true,,408,126,479,479,http://searchcode.com/?q=test,543,0,267
1618125495380,15027,HTTP Request-1,200,OK,Thread Group 1-173,text,true,,163259,126,479,479,https://searchcode.com/?q=test,3248,0,880
1618125494505,16139,HTTP Request,200,OK,Thread Group 1-6,text,true,,163667,252,478,478,https://searchcode.com/?q=test,517,0,256
1618125494505,517,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,408,126,478,478,http://searchcode.com/?q=test,517,0,256
